lot_id,horseId,salesId,lot_number,book_number,sex,horse_name,sire_name,sale_company,sale_year,day_number,session_median_price,sire_sold_count_36m,sire_total_offered_36m,sire_clearance_rate_36m,sire_median_price_36m,sire_sold_count_12m,sire_total_offered_12m,sire_clearance_rate_12m,sire_median_price_12m,sire_momentum,sire_sample_flag_36m,dam_progeny_sold_count,dam_progeny_total_offered_count,dam_progeny_median_price,dam_first_foal_flag,vendor_sold_count_36m,vendor_total_offered_36m,vendor_clearance_rate_36m,vendor_median_price_36m,vendor_volume_bucket,vendor_first_seen_flag
540734,1781966,2095,683,2,Colt,NZBKB226-683,Hello Youmzain,New Zealand Bloodstock,2026,1,27500.00,94,107,87.9,87500.00,12,14,85.7,15000.00,-72500.00,0,1,1,60000.00,0,0,0,NULL,NULL,new,1
540735,1781967,2095,684,2,Filly,NZBKB226-684,Hello Youmzain,New Zealand Bloodstock,2026,1,27500.00,94,107,87.9,87500.00,12,14,85.7,15000.00,-72500.00,0,1,1,100000.00,0,200,230,87.0,45000.00,high,0
540736,1781968,2095,685,2,Colt,NZBKB226-685,Tarzino,New Zealand Bloodstock,2026,1,27500.00,65,77,84.4,45000.00,29,32,90.6,16000.00,-29000.00,0,2,2,180000.00,0,200,230,87.0,45000.00,high,0
540737,1767009,2095,686,2,Colt,NZBNWG25-93,Noverre,New Zealand Bloodstock,2026,1,27500.00,31,35,88.6,50000.00,15,18,83.3,32500.00,-17500.00,0,3,4,130000.00,0,66,71,93.0,90000.00,high,0
540738,1781969,2095,687,2,Colt,NZBKB226-687,Almanzor,New Zealand Bloodstock,2026,1,27500.00,148,161,91.9,100000.00,4,6,66.7,14250.00,-85750.00,0,1,1,170000.00,0,0,0,NULL,NULL,new,1
540739,1781970,2095,688,2,Filly,NZBKB226-688,Hitotsu,New Zealand Bloodstock,2026,1,27500.00,0,0,NULL,NULL,0,0,NULL,NULL,NULL,1,0,0,NULL,1,65,78,83.3,50000.00,high,0
540740,1751906,2095,689,2,Colt,INGS25-302,Russian Camelot,New Zealand Bloodstock,2026,1,27500.00,5,5,100.0,60000.00,0,0,NULL,NULL,NULL,1,0,0,NULL,1,0,0,NULL,NULL,new,1
540741,1781971,2095,690,2,Filly,NZBKB226-690,Noverre,New Zealand Bloodstock,2026,1,27500.00,31,35,88.6,50000.00,15,18,83.3,32500.00,-17500.00,0,0,0,NULL,1,52,62,83.9,115000.00,high,0
540742,1781972,2095,691,2,Filly,NZBKB226-691,Ardrossan,New Zealand Bloodstock,2026,1,27500.00,64,72,88.9,82500.00,12,18,66.7,28750.00,-53750.00,0,0,0,NULL,1,0,0,NULL,NULL,new,1
540743,1781973,2095,692,2,Colt,NZBKB226-692,Profondo,New Zealand Bloodstock,2026,1,27500.00,0,0,NULL,NULL,0,0,NULL,NULL,NULL,1,0,0,NULL,1,65,78,83.3,50000.00,high,0
540744,1781974,2095,693,2,Colt,NZBKB226-693,Noverre,New Zealand Bloodstock,2026,1,27500.00,31,35,88.6,50000.00,15,18,83.3,32500.00,-17500.00,0,0,0,NULL,1,52,62,83.9,115000.00,high,0
540745,1781975,2095,694,2,Filly,NZBKB226-694,Satono Aladdin,New Zealand Bloodstock,2026,1,27500.00,65,82,79.3,100000.00,14,20,70.0,50000.00,-50000.00,0,0,0,NULL,1,14,15,93.3,30000.00,mid,0
540746,1782151,2095,695,2,Filly,NZBKB226-695,Profondo,New Zealand Bloodstock,2026,1,27500.00,0,0,NULL,NULL,0,0,NULL,NULL,NULL,1,1,1,60000.00,0,0,0,NULL,NULL,new,1
540747,1781976,2095,696,2,Filly,NZBKB226-696,Written By,New Zealand Bloodstock,2026,1,27500.00,7,7,100.0,180000.00,0,0,NULL,NULL,NULL,1,0,0,NULL,1,41,44,93.2,30000.00,mid,0
540748,1781977,2095,697,2,Filly,NZBKB226-697,Hello Youmzain,New Zealand Bloodstock,2026,1,27500.00,94,107,87.9,87500.00,12,14,85.7,15000.00,-72500.00,0,0,0,NULL,1,0,0,NULL,NULL,new,1
540749,1781978,2095,698,2,Colt,NZBKB226-698,Tarzino,New Zealand Bloodstock,2026,1,27500.00,65,77,84.4,45000.00,29,32,90.6,16000.00,-29000.00,0,0,0,NULL,1,200,230,87.0,45000.00,high,0
540750,1781979,2095,699,2,Colt,NZBKB226-699,Ocean Park,New Zealand Bloodstock,2026,1,27500.00,122,131,93.1,70000.00,5,8,62.5,26000.00,-44000.00,0,2,2,140000.00,0,33,34,97.1,150000.00,mid,0
540751,1781980,2095,700,2,Filly,NZBKB226-700,Satono Aladdin,New Zealand Bloodstock,2026,1,27500.00,65,82,79.3,100000.00,14,20,70.0,50000.00,-50000.00,0,1,2,100000.00,0,68,78,87.2,27500.00,high,0
540752,1781981,2095,701,2,Colt,NZBKB226-701,Shamexpress,New Zealand Bloodstock,2026,1,27500.00,12,12,100.0,85000.00,4,4,100.0,110000.00,25000.00,0,1,1,120000.00,0,0,0,NULL,NULL,new,1
540753,1781982,2095,702,2,Filly,NZBKB226-702,Proisir,New Zealand Bloodstock,2026,1,27500.00,140,155,90.3,127500.00,7,11,63.6,37500.00,-90000.00,0,2,2,38750.00,0,51,53,96.2,27500.00,high,0
540754,1781983,2095,703,2,Colt,NZBKB226-703,Sword Of State,New Zealand Bloodstock,2026,1,27500.00,33,38,86.8,100000.00,13,16,81.3,35000.00,-65000.00,0,1,1,260000.00,0,0,0,NULL,NULL,new,1
540755,1767015,2095,704,2,Filly,NZBNWG25-101,Profondo,New Zealand Bloodstock,2026,1,27500.00,0,0,NULL,NULL,0,0,NULL,NULL,NULL,1,0,0,NULL,1,0,0,NULL,NULL,new,1
540756,1767016,2095,705,2,Filly,NZBNWG25-102,Almanzor,New Zealand Bloodstock,2026,1,27500.00,148,161,91.9,100000.00,4,6,66.7,14250.00,-85750.00,0,2,2,77500.00,0,147,159,92.5,60000.00,high,0
540757,1781984,2095,706,2,Colt,NZBKB226-706,Reliable Man,New Zealand Bloodstock,2026,1,27500.00,50,58,86.2,42500.00,6,6,100.0,15500.00,-27000.00,0,2,2,190000.00,0,14,15,93.3,30000.00,mid,0
540758,1782158,2095,707,2,Colt,NZBKB226-707,Noverre,New Zealand Bloodstock,2026,1,27500.00,31,35,88.6,50000.00,15,18,83.3,32500.00,-17500.00,0,0,0,NULL,1,0,0,NULL,NULL,new,1
540759,1767044,2095,708,2,Filly,NZBNWG25-136,Super Seth,New Zealand Bloodstock,2026,1,27500.00,109,116,94.0,100000.00,2,2,100.0,15625.00,-84375.00,0,0,0,NULL,1,0,0,NULL,NULL,new,1
540760,1781985,2095,709,2,Filly,NZBKB226-709,Noverre,New Zealand Bloodstock,2026,1,27500.00,31,35,88.6,50000.00,15,18,83.3,32500.00,-17500.00,0,0,0,NULL,1,0,0,NULL,NULL,new,1
540761,1781986,2095,710,2,Colt,NZBKB226-710,El Roca,New Zealand Bloodstock,2026,1,27500.00,56,65,86.2,44500.00,10,12,83.3,30000.00,-14500.00,0,2,2,40750.00,0,200,230,87.0,45000.00,high,0
540762,1781987,2095,711,2,Filly,NZBKB226-711,Shamexpress,New Zealand Bloodstock,2026,1,27500.00,12,12,100.0,85000.00,4,4,100.0,110000.00,25000.00,0,1,1,50000.00,0,0,0,NULL,NULL,new,1
540763,1781989,2095,712,2,Colt,NZBKB226-712,Profondo,New Zealand Bloodstock,2026,1,27500.00,0,0,NULL,NULL,0,0,NULL,NULL,NULL,1,1,1,70000.00,0,0,0,NULL,NULL,new,1
540764,1781990,2095,713,2,Colt,NZBKB226-713,Profondo,New Zealand Bloodstock,2026,1,27500.00,0,0,NULL,NULL,0,0,NULL,NULL,NULL,1,0,0,NULL,1,0,0,NULL,NULL,new,1
540765,1781991,2095,714,2,Filly,NZBKB226-714,Ardrossan,New Zealand Bloodstock,2026,1,27500.00,64,72,88.9,82500.00,12,18,66.7,28750.00,-53750.00,0,2,3,100000.00,0,52,62,83.9,115000.00,high,0
540766,1781992,2095,715,2,Colt,NZBKB226-715,Ardrossan,New Zealand Bloodstock,2026,1,27500.00,64,72,88.9,82500.00,12,18,66.7,28750.00,-53750.00,0,0,0,NULL,1,14,14,100.0,240000.00,mid,0
540767,1781993,2095,716,2,Colt,NZBKB226-716,Profondo,New Zealand Bloodstock,2026,1,27500.00,0,0,NULL,NULL,0,0,NULL,NULL,NULL,1,2,2,85000.00,0,16,16,100.0,150000.00,mid,0
540768,1781994,2095,717,2,Colt,NZBKB226-717,Ocean Park,New Zealand Bloodstock,2026,1,27500.00,122,131,93.1,70000.00,5,8,62.5,26000.00,-44000.00,0,0,0,NULL,1,0,0,NULL,NULL,new,1
540769,1781995,2095,718,2,Colt,NZBKB226-718,Tarzino,New Zealand Bloodstock,2026,1,27500.00,65,77,84.4,45000.00,29,32,90.6,16000.00,-29000.00,0,2,2,190000.00,0,200,230,87.0,45000.00,high,0
540770,1781996,2095,719,2,Filly,NZBKB226-719,Ace High,New Zealand Bloodstock,2026,1,27500.00,53,64,82.8,35000.00,12,18,66.7,20000.00,-15000.00,0,0,0,NULL,1,105,126,83.3,70000.00,high,0
540771,1781997,2095,720,2,Colt,NZBKB226-720,The Chosen One,New Zealand Bloodstock,2026,1,27500.00,6,7,85.7,16500.00,6,7,85.7,16500.00,0.00,1,2,2,125000.00,0,46,50,92.0,77500.00,high,0
540772,1782166,2095,721,2,Colt,NZBKB226-721,Ardrossan,New Zealand Bloodstock,2026,1,27500.00,64,72,88.9,82500.00,12,18,66.7,28750.00,-53750.00,0,0,0,NULL,1,0,0,NULL,NULL,new,1
540773,1751648,2095,722,2,Colt,INGS25-28,Better Than Ready,New Zealand Bloodstock,2026,1,27500.00,3,3,100.0,70000.00,1,1,100.0,70000.00,0.00,1,0,0,NULL,1,14,15,93.3,30000.00,mid,0
540774,1781998,2095,723,2,Filly,NZBKB226-723,Kermadec,New Zealand Bloodstock,2026,1,27500.00,2,3,66.7,135000.00,0,1,0.0,NULL,NULL,1,1,2,100000.00,0,0,0,NULL,NULL,new,1
540775,1781999,2095,724,2,Filly,NZBKB226-724,Profondo,New Zealand Bloodstock,2026,1,27500.00,0,0,NULL,NULL,0,0,NULL,NULL,NULL,1,0,0,NULL,1,0,0,NULL,NULL,new,1
540776,1782000,2095,725,2,Filly,NZBKB226-725,Ardrossan,New Zealand Bloodstock,2026,1,27500.00,64,72,88.9,82500.00,12,18,66.7,28750.00,-53750.00,0,0,0,NULL,1,52,62,83.9,115000.00,high,0
540777,1782001,2095,726,2,Colt,NZBKB226-726,Fierce Impact,New Zealand Bloodstock,2026,1,27500.00,8,8,100.0,46250.00,3,3,100.0,52500.00,6250.00,1,1,1,32500.00,0,46,58,79.3,97500.00,high,0
540778,1782002,2095,727,2,Colt,NZBKB226-727,Hello Youmzain,New Zealand Bloodstock,2026,1,27500.00,94,107,87.9,87500.00,12,14,85.7,15000.00,-72500.00,0,0,1,NULL,1,0,0,NULL,NULL,new,1
540779,1782003,2095,728,2,Colt,NZBKB226-728,Sword Of State,New Zealand Bloodstock,2026,1,27500.00,33,38,86.8,100000.00,13,16,81.3,35000.00,-65000.00,0,2,2,112500.00,0,33,34,97.1,80000.00,mid,0
540780,1782004,2095,729,2,Colt,NZBKB226-729,Redwood,New Zealand Bloodstock,2026,1,27500.00,32,41,78.0,66250.00,6,7,85.7,26000.00,-40250.00,0,3,3,45000.00,0,200,230,87.0,45000.00,high,0
540781,1782005,2095,730,2,Colt,NZBKB226-730,Proisir,New Zealand Bloodstock,2026,1,27500.00,140,155,90.3,127500.00,7,11,63.6,37500.00,-90000.00,0,0,0,NULL,1,68,78,87.2,27500.00,high,0
540782,1782006,2095,731,2,Colt,NZBKB226-731,Noverre,New Zealand Bloodstock,2026,1,27500.00,31,35,88.6,50000.00,15,18,83.3,32500.00,-17500.00,0,1,1,20000.00,0,33,34,97.1,80000.00,mid,0
540783,1782007,2095,732,2,Filly,NZBKB226-732,Almanzor,New Zealand Bloodstock,2026,1,27500.00,148,161,91.9,100000.00,4,6,66.7,14250.00,-85750.00,0,0,0,NULL,1,0,0,NULL,NULL,new,1
540784,1782008,2095,733,2,Colt,NZBKB226-733,Noverre,New Zealand Bloodstock,2026,1,27500.00,31,35,88.6,50000.00,15,18,83.3,32500.00,-17500.00,0,0,0,NULL,1,33,34,97.1,80000.00,mid,0
540785,1751663,2095,734,2,Colt,INGS25-44,Sejardan,New Zealand Bloodstock,2026,1,27500.00,0,0,NULL,NULL,0,0,NULL,NULL,NULL,1,0,0,NULL,1,14,15,93.3,30000.00,mid,0
540786,1752788,2095,735,2,Colt,INAUW25-354,Cosmic Force,New Zealand Bloodstock,2026,1,27500.00,10,10,100.0,105000.00,0,0,NULL,NULL,NULL,0,0,0,NULL,1,33,34,97.1,80000.00,mid,0
540787,1782009,2095,736,2,Colt,NZBKB226-736,Rubick,New Zealand Bloodstock,2026,1,27500.00,7,7,100.0,80000.00,1,1,100.0,65000.00,-15000.00,1,2,2,140000.00,0,51,53,96.2,27500.00,high,0
540788,1752791,2095,737,2,Colt,INAUW25-358,Acrobat,New Zealand Bloodstock,2026,1,27500.00,5,5,100.0,72500.00,0,0,NULL,NULL,NULL,1,1,1,725000.00,0,16,16,100.0,150000.00,mid,0
540789,1782010,2095,738,2,Filly,NZBKB226-738,Satono Aladdin,New Zealand Bloodstock,2026,1,27500.00,65,82,79.3,100000.00,14,20,70.0,50000.00,-50000.00,0,1,1,32500.00,0,33,38,86.8,37500.00,mid,0
540790,1782011,2095,739,2,Filly,NZBKB226-739,King's Legacy,New Zealand Bloodstock,2026,1,27500.00,16,18,88.9,87500.00,1,1,100.0,50000.00,-37500.00,0,0,0,NULL,1,65,78,83.3,50000.00,high,0
540791,1782012,2095,740,2,Colt,NZBKB226-740,Almanzor,New Zealand Bloodstock,2026,1,27500.00,148,161,91.9,100000.00,4,6,66.7,14250.00,-85750.00,0,3,3,100000.00,0,33,34,97.1,150000.00,mid,0
540792,1782013,2095,741,2,Colt,NZBKB226-741,Almanzor,New Zealand Bloodstock,2026,1,27500.00,148,161,91.9,100000.00,4,6,66.7,14250.00,-85750.00,0,2,2,145000.00,0,66,71,93.0,90000.00,high,0
540793,1782014,2095,742,2,Filly,NZBKB226-742,Hello Youmzain,New Zealand Bloodstock,2026,1,27500.00,94,107,87.9,87500.00,12,14,85.7,15000.00,-72500.00,0,1,1,30000.00,0,16,16,100.0,150000.00,mid,0
540794,1782015,2095,743,2,Colt,NZBKB226-743,North Pacific,New Zealand Bloodstock,2026,1,27500.00,5,6,83.3,80000.00,0,0,NULL,NULL,NULL,1,1,1,70000.00,0,34,37,91.9,80000.00,mid,0
540795,1767029,2095,744,2,Filly,NZBNWG25-119,Almanzor,New Zealand Bloodstock,2026,1,27500.00,148,161,91.9,100000.00,4,6,66.7,14250.00,-85750.00,0,1,1,180000.00,0,147,159,92.5,60000.00,high,0
540796,1782016,2095,745,2,Filly,NZBKB226-745,Acrobat,New Zealand Bloodstock,2026,1,27500.00,5,5,100.0,72500.00,0,0,NULL,NULL,NULL,1,0,0,NULL,1,147,159,92.5,60000.00,high,0
540797,1751675,2095,746,2,Colt,INGS25-57,Bivouac,New Zealand Bloodstock,2026,1,27500.00,15,16,93.8,80000.00,0,0,NULL,NULL,NULL,0,1,1,200000.00,0,37,43,86.0,28000.00,mid,0
540798,1782017,2095,747,2,Colt,NZBKB226-747,Shocking,New Zealand Bloodstock,2026,1,27500.00,33,40,82.5,45000.00,7,10,70.0,45000.00,0.00,0,2,2,160000.00,0,105,126,83.3,70000.00,high,0
540799,1782018,2095,748,2,Filly,NZBKB226-748,Ardrossan,New Zealand Bloodstock,2026,1,27500.00,64,72,88.9,82500.00,12,18,66.7,28750.00,-53750.00,0,1,1,90000.00,0,200,230,87.0,45000.00,high,0
540800,1782019,2095,749,2,Filly,NZBKB226-749,Ardrossan,New Zealand Bloodstock,2026,1,27500.00,64,72,88.9,82500.00,12,18,66.7,28750.00,-53750.00,0,0,0,NULL,1,33,34,97.1,80000.00,mid,0
540801,1782020,2095,750,2,Colt,NZBKB226-750,El Roca,New Zealand Bloodstock,2026,1,27500.00,56,65,86.2,44500.00,10,12,83.3,30000.00,-14500.00,0,1,1,200000.00,0,200,230,87.0,45000.00,high,0
540802,1782021,2095,751,2,Filly,NZBKB226-751,Tarzino,New Zealand Bloodstock,2026,1,27500.00,65,77,84.4,45000.00,29,32,90.6,16000.00,-29000.00,0,2,2,90000.00,0,0,0,NULL,NULL,new,1
540803,1782022,2095,752,2,Filly,NZBKB226-752,Sword Of State,New Zealand Bloodstock,2026,1,27500.00,33,38,86.8,100000.00,13,16,81.3,35000.00,-65000.00,0,3,3,35000.00,0,37,43,86.0,28000.00,mid,0
540804,1782023,2095,753,2,Filly,NZBKB226-753,Per Incanto,New Zealand Bloodstock,2026,1,27500.00,84,94,89.4,150000.00,1,1,100.0,100000.00,-50000.00,0,2,3,29500.00,0,0,0,NULL,NULL,new,1
540805,1782024,2095,754,2,Filly,NZBKB226-754,Ocean Park,New Zealand Bloodstock,2026,1,27500.00,122,131,93.1,70000.00,5,8,62.5,26000.00,-44000.00,0,4,4,210000.00,0,33,34,97.1,150000.00,mid,0
540806,1782167,2095,755,2,Filly,NZBKB226-755,Noverre,New Zealand Bloodstock,2026,1,27500.00,31,35,88.6,50000.00,15,18,83.3,32500.00,-17500.00,0,1,1,50000.00,0,1,1,100.0,15000.00,low,0
540807,1782168,2095,756,2,Colt,NZBKB226-756,Ardrossan,New Zealand Bloodstock,2026,1,27500.00,64,72,88.9,82500.00,12,18,66.7,28750.00,-53750.00,0,0,0,NULL,1,30,36,83.3,80000.00,mid,0
540808,1782025,2095,757,2,Colt,NZBKB226-757,Profondo,New Zealand Bloodstock,2026,1,27500.00,0,0,NULL,NULL,0,0,NULL,NULL,NULL,1,3,3,100000.00,0,65,78,83.3,50000.00,high,0
540809,1782026,2095,758,2,Filly,NZBKB226-758,Noverre,New Zealand Bloodstock,2026,1,27500.00,31,35,88.6,50000.00,15,18,83.3,32500.00,-17500.00,0,2,2,340000.00,0,0,0,NULL,NULL,new,1
540810,1767034,2095,759,2,Filly,NZBNWG25-125,Hello Youmzain,New Zealand Bloodstock,2026,1,27500.00,94,107,87.9,87500.00,12,14,85.7,15000.00,-72500.00,0,0,0,NULL,1,66,71,93.0,90000.00,high,0
540811,1782027,2095,760,2,Colt,NZBKB226-760,Hellbent,New Zealand Bloodstock,2026,1,27500.00,16,18,88.9,165000.00,0,0,NULL,NULL,NULL,0,0,0,NULL,1,49,58,84.5,55000.00,high,0
540812,1782028,2095,761,2,Filly,NZBKB226-761,U S Navy Flag,New Zealand Bloodstock,2026,1,27500.00,44,52,84.6,70000.00,5,6,83.3,14000.00,-56000.00,0,0,0,NULL,1,30,36,83.3,80000.00,mid,0
540813,1782029,2095,762,2,Colt,NZBKB226-762,Shocking,New Zealand Bloodstock,2026,1,27500.00,33,40,82.5,45000.00,7,10,70.0,45000.00,0.00,0,3,3,60000.00,0,105,126,83.3,70000.00,high,0
540814,1782030,2095,763,2,Filly,NZBKB226-763,Noverre,New Zealand Bloodstock,2026,1,27500.00,31,35,88.6,50000.00,15,18,83.3,32500.00,-17500.00,0,0,0,NULL,1,0,0,NULL,NULL,new,1
540815,1782031,2095,764,2,Colt,NZBKB226-764,Ocean Park,New Zealand Bloodstock,2026,1,27500.00,122,131,93.1,70000.00,5,8,62.5,26000.00,-44000.00,0,1,2,100000.00,0,52,59,88.1,140000.00,high,0
540816,1782032,2095,765,2,Filly,NZBKB226-765,War Decree,New Zealand Bloodstock,2026,1,27500.00,32,35,91.4,50000.00,6,6,100.0,34000.00,-16000.00,0,3,3,85000.00,0,40,42,95.2,80000.00,mid,0
540817,1782033,2095,766,2,Colt,NZBKB226-766,El Roca,New Zealand Bloodstock,2026,1,27500.00,56,65,86.2,44500.00,10,12,83.3,30000.00,-14500.00,0,1,2,75000.00,0,200,230,87.0,45000.00,high,0
540818,1782034,2095,767,2,Filly,NZBKB226-767,Profondo,New Zealand Bloodstock,2026,1,27500.00,0,0,NULL,NULL,0,0,NULL,NULL,NULL,1,1,1,60000.00,0,65,78,83.3,50000.00,high,0
540819,1782169,2095,768,2,Colt,NZBKB226-768,Armory,New Zealand Bloodstock,2026,1,27500.00,23,30,76.7,27500.00,15,21,71.4,11500.00,-16000.00,0,0,0,NULL,1,16,16,100.0,150000.00,mid,0
540820,1782035,2095,769,2,Filly,NZBKB226-769,Hello Youmzain,New Zealand Bloodstock,2026,1,27500.00,94,107,87.9,87500.00,12,14,85.7,15000.00,-72500.00,0,1,1,20000.00,0,49,58,84.5,55000.00,high,0
540821,1782036,2095,770,2,Filly,NZBKB226-770,Satono Aladdin,New Zealand Bloodstock,2026,1,27500.00,65,82,79.3,100000.00,14,20,70.0,50000.00,-50000.00,0,1,1,50000.00,0,105,126,83.3,70000.00,high,0
540822,1782037,2095,771,2,Filly,NZBKB226-771,Per Incanto,New Zealand Bloodstock,2026,1,27500.00,84,94,89.4,150000.00,1,1,100.0,100000.00,-50000.00,0,3,3,85000.00,0,0,0,NULL,NULL,new,1
540823,1782038,2095,772,2,Colt,NZBKB226-772,Vanbrugh,New Zealand Bloodstock,2026,1,27500.00,21,26,80.8,50000.00,4,8,50.0,12000.00,-38000.00,0,0,0,NULL,1,7,7,100.0,60000.00,low,0
540824,1782177,2095,773,2,Colt,NZBKB226-773,Profondo,New Zealand Bloodstock,2026,1,27500.00,0,0,NULL,NULL,0,0,NULL,NULL,NULL,1,0,0,NULL,1,0,0,NULL,NULL,new,1
540825,1782039,2095,774,2,Colt,NZBKB226-774,Profondo,New Zealand Bloodstock,2026,1,27500.00,0,0,NULL,NULL,0,0,NULL,NULL,NULL,1,0,0,NULL,1,14,14,100.0,240000.00,mid,0
540826,1782040,2095,775,2,Filly,NZBKB226-775,Zed,New Zealand Bloodstock,2026,1,27500.00,13,14,92.9,25000.00,2,2,100.0,3325.00,-21675.00,0,2,4,205000.00,0,41,44,93.2,30000.00,mid,0
540827,1782041,2095,776,2,Colt,NZBKB226-776,Zousain,New Zealand Bloodstock,2026,1,27500.00,4,4,100.0,160000.00,0,0,NULL,NULL,NULL,1,0,0,NULL,1,65,78,83.3,50000.00,high,0
540828,1782042,2095,777,2,Filly,NZBKB226-777,Brazen Beau,New Zealand Bloodstock,2026,1,27500.00,8,8,100.0,55000.00,0,0,NULL,NULL,NULL,1,3,4,35000.00,0,0,0,NULL,NULL,new,1
540829,1782043,2095,778,2,Filly,NZBKB226-778,Blue Point,New Zealand Bloodstock,2026,1,27500.00,6,6,100.0,90000.00,0,0,NULL,NULL,NULL,1,0,0,NULL,1,0,0,NULL,NULL,new,1
540830,1782044,2095,779,2,Filly,NZBKB226-779,Contributer,New Zealand Bloodstock,2026,1,27500.00,65,74,87.8,75000.00,3,3,100.0,42500.00,-32500.00,0,2,2,75000.00,0,34,37,91.9,80000.00,mid,0
540831,1767040,2095,780,2,Colt,NZBNWG25-132,Sword Of State,New Zealand Bloodstock,2026,1,27500.00,33,38,86.8,100000.00,13,16,81.3,35000.00,-65000.00,0,1,1,150000.00,0,0,0,NULL,NULL,new,1
540832,1751714,2095,781,2,Filly,INGS25-99,Acrobat,New Zealand Bloodstock,2026,1,27500.00,5,5,100.0,72500.00,0,0,NULL,NULL,NULL,1,1,1,100000.00,0,0,0,NULL,NULL,new,1
540833,1782045,2095,782,2,Filly,NZBKB226-782,Sword Of State,New Zealand Bloodstock,2026,1,27500.00,33,38,86.8,100000.00,13,16,81.3,35000.00,-65000.00,0,5,5,100000.00,0,0,0,NULL,NULL,new,1
540834,1782046,2095,783,2,Colt,NZBKB226-783,Hello Youmzain,New Zealand Bloodstock,2026,1,27500.00,94,107,87.9,87500.00,12,14,85.7,15000.00,-72500.00,0,2,2,65000.00,0,49,58,84.5,55000.00,high,0
540835,1782047,2095,784,2,Colt,NZBKB226-784,Profondo,New Zealand Bloodstock,2026,1,27500.00,0,0,NULL,NULL,0,0,NULL,NULL,NULL,1,0,0,NULL,1,33,34,97.1,150000.00,mid,0
540836,1782048,2095,785,2,Colt,NZBKB226-785,Tarzino,New Zealand Bloodstock,2026,1,27500.00,65,77,84.4,45000.00,29,32,90.6,16000.00,-29000.00,0,2,3,175000.00,0,52,59,88.1,140000.00,high,0
540837,1782049,2095,786,2,Filly,NZBKB226-786,Noverre,New Zealand Bloodstock,2026,1,27500.00,31,35,88.6,50000.00,15,18,83.3,32500.00,-17500.00,0,3,3,80000.00,0,33,34,97.1,80000.00,mid,0
540838,1782050,2095,787,2,Filly,NZBKB226-787,Hello Youmzain,New Zealand Bloodstock,2026,1,27500.00,94,107,87.9,87500.00,12,14,85.7,15000.00,-72500.00,0,0,0,NULL,1,37,43,86.0,28000.00,mid,0
540839,1782051,2095,788,2,Colt,NZBKB226-788,Hello Youmzain,New Zealand Bloodstock,2026,1,27500.00,94,107,87.9,87500.00,12,14,85.7,15000.00,-72500.00,0,2,2,112500.00,0,0,0,NULL,NULL,new,1
540840,1782052,2095,789,2,Colt,NZBKB226-789,Ardrossan,New Zealand Bloodstock,2026,1,27500.00,64,72,88.9,82500.00,12,18,66.7,28750.00,-53750.00,0,0,0,NULL,1,14,14,100.0,240000.00,mid,0
540841,1782053,2095,790,2,Filly,NZBKB226-790,Sword Of State,New Zealand Bloodstock,2026,1,27500.00,33,38,86.8,100000.00,13,16,81.3,35000.00,-65000.00,0,1,1,30000.00,0,49,58,84.5,55000.00,high,0
540842,1782054,2095,791,2,Filly,NZBKB226-791,Per Incanto,New Zealand Bloodstock,2026,1,27500.00,84,94,89.4,150000.00,1,1,100.0,100000.00,-50000.00,0,0,0,NULL,1,0,0,NULL,NULL,new,1
540843,1782055,2095,792,2,Filly,NZBKB226-792,Sword Of State,New Zealand Bloodstock,2026,1,27500.00,33,38,86.8,100000.00,13,16,81.3,35000.00,-65000.00,0,1,1,35000.00,0,49,58,84.5,55000.00,high,0
540844,1782056,2095,793,2,Colt,NZBKB226-793,Tarzino,New Zealand Bloodstock,2026,1,27500.00,65,77,84.4,45000.00,29,32,90.6,16000.00,-29000.00,0,2,2,45000.00,0,200,230,87.0,45000.00,high,0
540845,1782057,2095,794,2,Filly,NZBKB226-794,Profondo,New Zealand Bloodstock,2026,1,27500.00,0,0,NULL,NULL,0,0,NULL,NULL,NULL,1,2,2,62000.00,0,65,78,83.3,50000.00,high,0
540846,1782058,2095,795,2,Colt,NZBKB226-795,Proisir,New Zealand Bloodstock,2026,1,27500.00,140,155,90.3,127500.00,7,11,63.6,37500.00,-90000.00,0,0,0,NULL,1,147,159,92.5,60000.00,high,0
540847,1782059,2095,796,2,Colt,NZBKB226-796,Super Seth,New Zealand Bloodstock,2026,1,27500.00,109,116,94.0,100000.00,2,2,100.0,15625.00,-84375.00,0,5,5,210000.00,0,0,0,NULL,NULL,new,1
540848,1782060,2095,797,2,Filly,NZBKB226-797,Almanzor,New Zealand Bloodstock,2026,1,27500.00,148,161,91.9,100000.00,4,6,66.7,14250.00,-85750.00,0,1,1,80000.00,0,0,0,NULL,NULL,new,1
540849,1782061,2095,798,2,Colt,NZBKB226-798,No Nay Never,New Zealand Bloodstock,2026,1,27500.00,0,0,NULL,NULL,0,0,NULL,NULL,NULL,1,0,0,NULL,1,89,111,80.2,150000.00,high,0
540850,1782062,2095,799,2,Colt,NZBKB226-799,Ardrossan,New Zealand Bloodstock,2026,1,27500.00,64,72,88.9,82500.00,12,18,66.7,28750.00,-53750.00,0,0,0,NULL,1,0,0,NULL,NULL,new,1
540851,1782063,2095,800,2,Colt,NZBKB226-800,Derryn,New Zealand Bloodstock,2026,1,27500.00,28,34,82.4,31250.00,8,12,66.7,25000.00,-6250.00,0,1,1,85000.00,0,41,44,93.2,30000.00,mid,0
