lot_id,horseId,salesId,lot_number,book_number,sex,horse_name,sire_name,session_median_price,mv_expected_index,mv_low_index,mv_high_index,mv_expected_price,mv_low_price,mv_high_price,mv_confidence_tier,mv_model_version,mv_generated_at
505622,1718286,2002,807,1,Colt,Mmgcys26-807,Dundeel,200000.0,1.1180502897897477,0.7646772384837907,1.7873452909599015,223600.0,152900.0,357500.0,high,v2.0,2025-12-15 00:11:46.306877+00:00
505623,1718287,2002,808,1,Filly,Mmgcys26-808,Ole Kirk,200000.0,0.6461115746705588,0.6177061209591819,0.9077334919083728,129200.0,123500.0,181500.0,high,v2.0,2025-12-15 00:11:46.306877+00:00
505624,1718288,2002,809,1,Colt,Mmgcys26-809,I Am Invincible,200000.0,2.1188637182823413,1.2352919186917042,3.8853146492522543,423800.0,247100.0,777100.0,high,v2.0,2025-12-15 00:11:46.306877+00:00
505625,1718289,2002,810,1,Filly,Mmgcys26-810,Xtravagant,200000.0,0.5227857076054961,0.3408969326493057,0.8329109304436424,104600.0,68200.0,166600.0,high,v2.0,2025-12-15 00:11:46.306877+00:00
505626,1718290,2002,811,1,Colt,Mmgcys26-811,Tassort,200000.0,0.6143371433054858,0.35112933907189525,0.9304116423397412,122900.0,70200.0,186100.0,high,v2.0,2025-12-15 00:11:46.306877+00:00
505627,1718291,2002,812,1,Colt,Mmgcys26-812,Castelvecchio,200000.0,0.5022357001565018,0.3244366793218875,0.847788618767129,100400.0,64900.0,169600.0,high,v2.0,2025-12-15 00:11:46.306877+00:00
505628,1718292,2002,813,1,Filly,Mmgcys26-813,Harry Angel,200000.0,0.6038806338381323,0.5222319572151258,1.0741775930596913,120800.0,104400.0,214800.0,high,v2.0,2025-12-15 00:11:46.306877+00:00
505629,1718293,2002,814,1,Colt,Mmgcys26-814,Blue Point,200000.0,0.6389339211994844,0.38243384779236006,1.361775422357333,127800.0,76500.0,272400.0,high,v2.0,2025-12-15 00:11:46.306877+00:00
505630,1718294,2002,815,1,Filly,Mmgcys26-815,Zoustar,200000.0,2.367651674256361,1.188088607102118,3.835060006674734,473500.0,237600.0,767000.0,medium,v2.0,2025-12-15 00:11:46.306877+00:00
505631,1718295,2002,816,1,Filly,Mmgcys26-816,Brazen Beau,200000.0,0.5449328784381968,0.3010082373586397,0.8662996843949572,109000.0,60200.0,173300.0,high,v2.0,2025-12-15 00:11:46.306877+00:00
505632,1718296,2002,817,1,Colt,Mmgcys26-817,Pinatubo,200000.0,0.788913296112577,0.5166966513210045,1.4166114136829784,157800.0,103300.0,283300.0,medium,v2.0,2025-12-15 00:11:46.306877+00:00
505633,1718297,2002,818,1,Colt,Mmgcys26-818,Cosmic Force,200000.0,0.5268063343120557,0.3026312174847625,0.9246190026137359,105400.0,60500.0,184900.0,high,v2.0,2025-12-15 00:11:46.306877+00:00
505634,1718298,2002,819,1,Filly,Mmgcys26-819,Trapeze Artist,200000.0,0.27865241893783277,0.1456056040930522,0.6619831391991942,55700.0,29100.0,132400.0,medium,v2.0,2025-12-15 00:11:46.306877+00:00
505635,1718299,2002,820,1,Colt,Mmgcys26-820,Alabama Express,200000.0,1.0218211026198365,0.6340178165817638,1.3955671666845746,204400.0,126800.0,279100.0,high,v2.0,2025-12-15 00:11:46.306877+00:00
505636,1718300,2002,821,1,Colt,Mmgcys26-821,I Am Invincible,200000.0,1.4505235890230816,1.2745064989066914,2.51770933539639,290100.0,254900.0,503500.0,high,v2.0,2025-12-15 00:11:46.306877+00:00
505637,1718301,2002,822,1,Colt,Mmgcys26-822,Maurice,200000.0,0.8481702529037075,0.503693891032321,1.7161950593618576,169600.0,100700.0,343200.0,high,v2.0,2025-12-15 00:11:46.306877+00:00
505638,1718302,2002,823,1,Colt,Mmgcys26-823,Jacquinot,200000.0,0.4731266132087614,0.2048445490601064,0.6499352156133974,94600.0,41000.0,130000.0,medium,v2.0,2025-12-15 00:11:46.306877+00:00
505639,1718303,2002,824,1,Colt,Mmgcys26-824,In The Congo,200000.0,0.615918650999283,0.3594927364290747,0.8600090792566428,123200.0,71900.0,172000.0,high,v2.0,2025-12-15 00:11:46.306877+00:00
505640,1718304,2002,825,1,Colt,Mmgcys26-825,All Too Hard,200000.0,0.6807657078384082,0.3969971215662681,1.3073771382555002,136200.0,79400.0,261500.0,high,v2.0,2025-12-15 00:11:46.306877+00:00
505641,1718305,2002,826,1,Filly,Mmgcys26-826,Diatonic,200000.0,0.8903615101612286,0.4720440269346551,1.1872510142909964,178100.0,94400.0,237500.0,low,v2.0,2025-12-15 00:11:46.306877+00:00
505642,1718306,2002,827,1,Colt,Mmgcys26-827,Home Affairs,200000.0,1.0223871133649167,0.8785737828347358,2.3994492824619402,204500.0,175700.0,479900.0,medium,v2.0,2025-12-15 00:11:46.306877+00:00
505643,1718307,2002,828,1,Filly,Mmgcys26-828,Street Boss,200000.0,0.6420898699871751,0.4894492093325878,1.0709118195120078,128400.0,97900.0,214200.0,high,v2.0,2025-12-15 00:11:46.306877+00:00
505644,1718308,2002,829,1,Filly,Mmgcys26-829,State Of Rest,200000.0,0.3062975993855534,0.15701175595297273,0.7357327704385902,61300.0,31400.0,147100.0,high,v2.0,2025-12-15 00:11:46.306877+00:00
505645,1718309,2002,830,1,Filly,Mmgcys26-830,Written Tycoon,200000.0,1.2562584147147753,0.8385947769399015,2.1192154167828474,251300.0,167700.0,423800.0,high,v2.0,2025-12-15 00:11:46.306877+00:00
