lot_id,horseId,salesId,lot_number,book_number,sex,horse_name,sire_name,session_median_price,mv_expected_index,mv_low_index,mv_high_index,mv_expected_price,mv_low_price,mv_high_price,mv_raw_price,mv_confidence_tier,mv_model_version,mv_generated_at
507819,1722937,2005,412,0,Colt,Incys26-412,Justify,70000.0,1.517104635333147,0.9457891752787134,3.3096651747715944,106200.0,66200.0,231700.0,106200.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507820,1752581,2005,413,0,Colt,INAUW25-119,Ole Kirk,70000.0,0.8309038847318009,0.7238685210603462,1.5207590769850665,58200.0,50700.0,106500.0,58200.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507821,1722939,2005,414,0,Colt,Incys26-414,Jacquinot,70000.0,1.508255348828912,0.9632222744938604,2.6829546996771816,105600.0,67400.0,187800.0,105600.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507822,1722940,2005,415,0,Filly,Incys26-415,Pierro,70000.0,0.8257752427815019,0.475751369849333,1.216999075599884,57800.0,33300.0,85200.0,57800.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507823,1752584,2005,416,0,Filly,INAUW25-122,Too Darn Hot,70000.0,2.3466933583279124,1.5456254104498275,3.466404858706495,164300.0,108200.0,242600.0,164300.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507824,1751825,2005,417,0,Colt,INGS25-219,Street Boss,70000.0,1.1718100852204638,0.8074264255557395,2.0693744284296356,82000.0,56500.0,144900.0,82000.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507825,1722943,2005,418,0,Colt,Incys26-418,In The Congo,70000.0,1.6793032886335446,0.9701109387095515,3.2586868845925663,117600.0,67900.0,228100.0,117600.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507826,1722944,2005,419,0,Colt,Incys26-419,Hellbent,70000.0,0.9191951318942256,0.5718947463285597,1.7574319768804516,64300.0,40000.0,123000.0,64300.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507827,1751826,2005,420,0,Filly,INGS25-220,Ardrossan,70000.0,0.9966983599818924,0.6000891788601274,1.8091860430046032,69800.0,42000.0,126600.0,69800.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507828,1722946,2005,421,0,Colt,Incys26-421,Too Darn Hot,70000.0,2.1903581949420188,1.472843837201588,4.3647212418369215,153300.0,103100.0,305500.0,153300.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507829,1723349,2005,422,0,Colt,Incys26-422,Wild Ruler,70000.0,0.3389696810226611,0.276128014604067,0.7441629742629116,23700.0,19300.0,52100.0,23700.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507830,1751828,2005,423,0,Filly,INGS25-222,Captivant,70000.0,0.6019307837815645,0.3974616344620367,0.9919184669013639,42100.0,27800.0,69400.0,42100.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507831,1722948,2005,424,0,Filly,Incys26-424,So You Think,70000.0,1.0770323223703895,0.6043155975522486,2.1029059561178385,75400.0,42300.0,147200.0,75400.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507832,1722949,2005,425,0,Colt,Incys26-425,Maurice,70000.0,0.8609402705192937,0.5992323125098779,1.8721634836697265,60300.0,41900.0,131100.0,60300.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507833,1723350,2005,426,0,Colt,Incys26-426,Star Turn,70000.0,0.42017326876926975,0.36457050810773084,1.0567503321400984,29400.0,25500.0,74000.0,29400.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507834,1722950,2005,427,0,Colt,Incys26-427,Better Than Ready,70000.0,0.6818130651260318,0.5191439490847207,1.3721905436420185,47700.0,36300.0,96100.0,47700.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507835,1752123,2005,428,0,Colt,MMGCNW25-206,Jacquinot,70000.0,1.42077942777463,0.9845040588514236,3.1151548686045185,99500.0,68900.0,218100.0,99500.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507836,1752124,2005,429,0,Colt,MMGCNW25-207,Farnan,70000.0,0.9925956233040478,0.7119014347806892,2.299311603525512,69500.0,49800.0,161000.0,69500.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507837,1722952,2005,430,0,Filly,Incys26-430,Headwater,70000.0,0.6901851588558982,0.44876229232262926,1.1164498530047282,48300.0,31400.0,78200.0,48300.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507838,1723351,2005,431,0,Filly,Incys26-431,Bivouac,70000.0,1.1144916581247357,0.5572741499235284,2.0945523824295713,78000.0,39000.0,146600.0,78000.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507839,1722953,2005,432,0,Colt,Incys26-432,Castelvecchio,70000.0,0.711794930160238,0.5286562489531453,1.5728226771138012,49800.0,37000.0,110100.0,49800.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507840,1723352,2005,433,0,Filly,Incys26-433,King's Legacy,70000.0,0.6282467214925241,0.4608163431451348,1.4413330857225473,44000.0,32300.0,100900.0,44000.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507841,1722954,2005,434,0,Filly,Incys26-434,Pride Of Dubai,70000.0,0.42862512648094675,0.2695236943827081,1.0306304902449925,30000.0,18900.0,72100.0,30000.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507842,1752128,2005,435,0,Colt,MMGCNW25-214,Starspangledbanner,70000.0,0.7828545901772952,0.5828742386445852,2.4510360613275073,54800.0,40800.0,171600.0,54800.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507843,1752593,2005,436,0,Filly,INAUW25-132,Wild Ruler,70000.0,0.6185702504631225,0.4078714518193276,1.3440413717104303,43300.0,28600.0,94100.0,43300.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507844,1723354,2005,437,0,Colt,Incys26-437,Star Turn,70000.0,0.6844160105401879,0.4527004905556875,1.8179779008634842,47900.0,31700.0,127300.0,47900.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507845,1722956,2005,438,0,Colt,Incys26-438,Diatonic,70000.0,2.0411130015193573,1.369131686499679,3.061306445541957,142900.0,95800.0,214300.0,142900.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507846,1722957,2005,439,0,Colt,Incys26-439,Savabeel,70000.0,1.9992434514436033,1.3311056604194391,4.166664537794171,139900.0,93200.0,291700.0,139900.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507847,1752595,2005,440,0,Colt,INAUW25-134,Bivouac,70000.0,1.0362898622854766,0.5700222594700646,1.976260395068548,72500.0,39900.0,138300.0,72500.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507848,1722958,2005,441,0,Colt,Incys26-441,Starspangledbanner,70000.0,0.9478793095470623,0.6361893318706164,2.7143103584485466,66400.0,44500.0,190000.0,66400.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507849,1722959,2005,442,0,Filly,Incys26-442,Nicconi,70000.0,0.6321604820449518,0.4411580868781766,1.126037001236045,44300.0,30900.0,78800.0,44300.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507850,1722960,2005,443,0,Colt,Incys26-443,Grunt,70000.0,0.6696583201539201,0.4440110471723793,1.2637515062994102,46900.0,31100.0,88500.0,46900.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507851,1722961,2005,444,0,Colt,Incys26-444,Stay Inside,70000.0,1.034865611202289,0.7178090466624635,2.303510875071645,72400.0,50200.0,161200.0,72400.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507852,1722962,2005,445,0,Colt,Incys26-445,Tassort,70000.0,0.6854737255339581,0.382697799719916,1.2568609278652447,48000.0,26800.0,88000.0,48000.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507853,1722963,2005,446,0,Filly,Incys26-446,Profiteer,70000.0,0.7684565626357053,0.35667482261928474,1.149154752678779,53800.0,25000.0,80400.0,53800.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507854,1722964,2005,447,0,Filly,Incys26-447,Spirit Of Boom,70000.0,1.2680688872485508,0.7156075239206967,1.9317922138198778,88800.0,50100.0,135200.0,88800.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507855,1723356,2005,448,0,Filly,Incys26-448,Exceedance,70000.0,1.1656874402839756,0.5836645792069326,1.8505958380232126,81600.0,40900.0,129500.0,81600.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507856,1752599,2005,449,0,Colt,INAUW25-138,Earthlight,70000.0,0.518128634662126,0.5863559001067463,1.0886106011104277,36300.0,36300.0,76200.0,36300.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507857,1722966,2005,450,0,Colt,Incys26-450,I Am Invincible,70000.0,2.3319921419379535,1.159315689356985,4.7110159945006735,163200.0,81200.0,329800.0,163200.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507858,1722967,2005,451,0,Colt,Incys26-451,Zousain,70000.0,0.7270474802363499,0.5336512092953642,1.462754164070711,50900.0,37400.0,102400.0,50900.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507859,1751840,2005,452,0,Colt,INGS25-235,Flying Artie,70000.0,0.40838881004222305,0.2483620817381191,1.0454003746526708,28600.0,17400.0,73200.0,28600.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507860,1722969,2005,453,0,Filly,Incys26-453,Portland Sky,70000.0,0.668365237692705,0.3578125722337112,1.267268494583876,46800.0,25000.0,88700.0,46800.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507861,1752601,2005,454,0,Colt,INAUW25-140,Peltzer,70000.0,0.6178637080753757,0.43459492778113407,1.0404962940238751,43300.0,30400.0,72800.0,43300.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507862,1722971,2005,455,0,Filly,Incys26-455,Maurice,70000.0,0.9196546674569951,0.6061184328829577,1.5967565488354964,64400.0,42400.0,111800.0,64400.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507863,1751842,2005,456,0,Colt,INGS25-238,Siyouni,70000.0,1.2419256297170038,0.7784005351471143,3.499806404048704,86900.0,54500.0,245000.0,86900.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507864,1722973,2005,457,0,Colt,Incys26-457,Better Than Ready,70000.0,0.3270982400852005,0.1687147291364551,0.9658524629067351,22900.0,11800.0,67600.0,22900.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507865,1752604,2005,458,0,Colt,INAUW25-144,Hellbent,70000.0,1.3130536737608667,0.6447254665939388,1.885178294004377,91900.0,45100.0,132000.0,91900.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507866,1722975,2005,459,0,Filly,Incys26-459,Starspangledbanner,70000.0,0.8373553188768493,0.691804779173535,1.833396326763478,58600.0,48400.0,128300.0,58600.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507867,1722976,2005,460,0,Colt,Incys26-460,Spirit Of Boom,70000.0,1.1421082679765102,0.6166089871834828,2.139287124596456,79900.0,43200.0,149800.0,79900.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507868,1722977,2005,461,0,Colt,Incys26-461,Grunt,70000.0,0.948791959514619,0.6566912170916442,1.4269770604443144,66400.0,46000.0,99900.0,66400.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507869,1722978,2005,462,0,Colt,Incys26-462,Harry Angel,70000.0,0.9400314001914065,0.7779518351979223,1.983425604812001,65800.0,54500.0,138800.0,65800.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507870,1722979,2005,463,0,Filly,Incys26-463,Jacquinot,70000.0,1.9517176139737134,0.8591667983366255,3.416456536800911,136600.0,60100.0,239200.0,136600.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507871,1722980,2005,464,0,Colt,Incys26-464,Shamus Award,70000.0,0.7363280246577089,0.3956621712175656,1.6198126392005832,51500.0,27700.0,113400.0,51500.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507872,1722981,2005,465,0,Filly,Incys26-465,Lucky Vega,70000.0,1.4253240282826358,0.6946579972770268,2.8490455483652184,99800.0,48600.0,199400.0,99800.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507873,1722982,2005,466,0,Colt,Incys26-466,Justify,70000.0,1.7223537602121497,1.2445796247360057,2.6929072322011036,120600.0,87100.0,188500.0,120600.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507874,1722983,2005,467,0,Filly,Incys26-467,St Mark's Basilica,70000.0,1.359839607333262,0.9317017535948096,2.5939277672411505,95200.0,65200.0,181600.0,95200.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507875,1722984,2005,468,0,Colt,Incys26-468,In The Congo,70000.0,1.601408086146042,1.1674498025947682,2.8940374273568774,112100.0,81700.0,202600.0,112100.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507876,1722985,2005,469,0,Colt,Incys26-469,Hitotsu,70000.0,0.721204311588519,0.4942501804826613,2.214275063137455,50500.0,34600.0,155000.0,50500.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507877,1752615,2005,470,0,Colt,INAUW25-157,Pierro,70000.0,0.5589140357080655,0.3767200230387113,1.2592800757085147,39100.0,26400.0,88100.0,39100.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507878,1723357,2005,471,0,Filly,Incys26-471,Wild Ruler,70000.0,0.711922428334902,0.4406203828175322,1.2393438269020094,49800.0,30800.0,86800.0,49800.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507879,1722987,2005,472,0,Filly,Incys26-472,Graff,70000.0,0.5838527699616928,0.37303107929788915,1.1210492841399715,40900.0,26100.0,78500.0,40900.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507880,1723358,2005,473,0,Colt,Incys26-473,Acrobat,70000.0,0.733129206589109,0.6340426051927744,1.1277436630174669,51300.0,44400.0,78900.0,51300.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507881,1751849,2005,474,0,Colt,INGS25-245,Stay Inside,70000.0,0.9886308822537679,0.6476605940675069,1.7887519756097403,69200.0,45300.0,125200.0,69200.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507882,1722989,2005,475,0,Filly,Incys26-475,Ole Kirk,70000.0,1.1819728566066958,0.9829952352030751,2.247986939005664,82700.0,68800.0,157400.0,82700.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507883,1752618,2005,476,0,Colt,INAUW25-160,Tassort,70000.0,0.8439886555617334,0.5409928846805544,1.6595857548636999,59100.0,37900.0,116200.0,59100.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507884,1722991,2005,477,0,Filly,Incys26-477,Almanzor,70000.0,1.018475972959268,0.7214023014600061,1.8654807962917541,71300.0,50500.0,130600.0,71300.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507885,1722992,2005,478,0,Filly,Incys26-478,Written By,70000.0,0.8075166278258065,0.38989905194473123,1.6029348945136372,56500.0,27300.0,112200.0,56500.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507886,1722993,2005,479,0,Filly,Incys26-479,Diatonic,70000.0,1.7198643394268038,1.1738918134634897,3.23445968126516,120400.0,82200.0,226400.0,120400.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507887,1722994,2005,480,0,Colt,Incys26-480,Savabeel,70000.0,1.9244568966797189,1.1002579326183777,3.795545811309028,134700.0,77000.0,265700.0,134700.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507888,1723359,2005,481,0,Colt,Incys26-481,Wild Ruler,70000.0,0.7507215564823189,0.5946059818757822,1.3237718016789415,52600.0,41600.0,92700.0,52600.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507889,1722995,2005,482,0,Colt,Incys26-482,Graff,70000.0,0.5276378435507922,0.38554715755968333,1.0420275475237561,36900.0,27000.0,72900.0,36900.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507890,1722996,2005,483,0,Colt,Incys26-483,Alabama Express,70000.0,1.2451665558499936,0.8595468500590162,2.125511158416781,87200.0,60200.0,148800.0,87200.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507891,1723360,2005,484,0,Colt,Incys26-484,King's Legacy,70000.0,0.48893378725000675,0.38512412049514266,1.2543401607751001,34200.0,27000.0,87800.0,34200.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507892,1722997,2005,485,0,Filly,Incys26-485,Alabama Express,70000.0,1.5869779940785778,0.9411240660992747,2.17547805355321,111100.0,65900.0,152300.0,111100.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507893,1722998,2005,486,0,Colt,Incys26-486,Trapeze Artist,70000.0,0.5831473757398491,0.2941095659816463,1.4182717471887023,40800.0,20600.0,99300.0,40800.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507894,1752625,2005,487,0,Colt,INAUW25-167,St Mark's Basilica,70000.0,1.5909751632017541,1.0148654276443438,2.1279311169123805,111400.0,71000.0,149000.0,111400.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507895,1723000,2005,488,0,Colt,Incys26-488,Hellbent,70000.0,1.6057945158421743,0.8044267877716121,2.6026380415980626,112400.0,56300.0,182200.0,112400.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507896,1723361,2005,489,0,Filly,Incys26-489,Bivouac,70000.0,1.013129722173448,0.4744661356073117,1.830958083430994,70900.0,33200.0,128200.0,70900.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507897,1723001,2005,490,0,Colt,Incys26-490,Too Darn Hot,70000.0,1.9536997889230798,1.512234276680264,3.8335256078312803,136800.0,105900.0,268300.0,136800.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507898,1723362,2005,491,0,Filly,Incys26-491,Home Affairs,70000.0,1.8851605876756263,1.2375965284099941,2.990599415021107,132000.0,86600.0,209300.0,132000.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507899,1723475,2005,492,0,Filly,Incys26-492,Tiger Of Malay,70000.0,0.5528405558283467,0.3892237635433313,0.8362887089887374,38700.0,27200.0,58500.0,38700.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507900,1752631,2005,493,0,Colt,INAUW25-174,Kermadec,70000.0,0.41668587551626984,0.44434598144003,1.1195765308900871,29200.0,29200.0,78400.0,29200.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507901,1723003,2005,494,0,Filly,Incys26-494,The Autumn Sun,70000.0,1.6004036716741814,0.8972062106149298,2.703452491059904,112000.0,62800.0,189200.0,112000.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507902,1723363,2005,495,0,Filly,Incys26-495,Artorius,70000.0,0.8431459090333115,0.5761061281383706,1.38026135499284,59000.0,40300.0,96600.0,59000.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507903,1752634,2005,496,0,Filly,INAUW25-177,Home Affairs,70000.0,2.2021209814730502,1.4140930284088702,4.054382758923155,154100.0,99000.0,283800.0,154100.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507904,1752636,2005,497,0,Filly,INAUW25-179,Pinatubo,70000.0,1.9384960023398226,1.392316263090054,2.720659815420924,135700.0,97500.0,190400.0,135700.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507905,1723005,2005,498,0,Colt,Incys26-498,Showtime,70000.0,0.4333705392367413,0.30462560046807347,0.7332303183185473,30300.0,21300.0,51300.0,30300.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507906,1723006,2005,499,0,Filly,Incys26-499,Ole Kirk,70000.0,1.3662014416822845,0.7936971397585834,2.0467589265513015,95600.0,55600.0,143300.0,95600.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507907,1752638,2005,500,0,Filly,INAUW25-181,Stay Inside,70000.0,0.96197970092872,0.5860810752288009,1.9156651281239299,67300.0,41000.0,134100.0,67300.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507908,1723008,2005,501,0,Colt,Incys26-501,Captivant,70000.0,0.3516372910823123,0.2760238695451719,0.8437836838384895,24600.0,19300.0,59100.0,24600.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507909,1723009,2005,502,0,Filly,Incys26-502,Hellbent,70000.0,1.304293664717705,0.9314352800999217,2.3985043341460344,91300.0,65200.0,167900.0,91300.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507910,1723365,2005,503,0,Filly,Incys26-503,Star Turn,70000.0,0.6787327439421458,0.46564675227910196,1.5255977574466437,47500.0,32600.0,106800.0,47500.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507911,1723010,2005,504,0,Filly,Incys26-504,Tiger Of Malay,70000.0,0.5887970956765042,0.30711120488478516,1.1563492312951251,41200.0,21500.0,80900.0,41200.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507912,1752643,2005,505,0,Colt,INAUW25-186,Harry Angel,70000.0,1.1775028224861948,0.8472840343818765,2.1055098385933664,82400.0,59300.0,147400.0,82400.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507913,1723012,2005,506,0,Filly,Incys26-506,Farnan,70000.0,0.8249257482283867,0.5678024967203771,1.795837582920503,57700.0,39700.0,125700.0,57700.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507914,1723013,2005,507,0,Colt,Incys26-507,Jacquinot,70000.0,1.7421482403235704,1.3997570168668618,2.4710014021432753,122000.0,98000.0,173000.0,122000.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507915,1723014,2005,508,0,Colt,Incys26-508,Brave Smash,70000.0,1.6659021666564082,0.9226750231606089,2.1780882064817035,116600.0,64600.0,152500.0,116600.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507916,1752646,2005,509,0,Colt,INAUW25-189,Stay Inside,70000.0,1.0147656023735876,0.722689885348032,2.096837394844895,71000.0,50600.0,146800.0,71000.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507917,1723366,2005,510,0,Filly,Incys26-510,Star Turn,70000.0,0.5477950172003541,0.4232552886631286,1.1997589931776727,38300.0,29600.0,84000.0,38300.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507918,1723016,2005,511,0,Colt,Incys26-511,Jacquinot,70000.0,1.3389974245972538,1.0115669180593834,2.9265400063517677,93700.0,70800.0,204900.0,93700.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507919,1723367,2005,512,0,Colt,Incys26-512,Home Affairs,70000.0,1.9708463351826926,1.5039922416105247,3.708236305012315,138000.0,105300.0,259600.0,138000.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507920,1723017,2005,513,0,Filly,Incys26-513,St Mark's Basilica,70000.0,1.1867673016089755,0.8578480842060882,1.8291773501676962,83100.0,60000.0,128000.0,83100.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507921,1723018,2005,514,0,Colt,Incys26-514,Better Than Ready,70000.0,0.807278530739926,0.568258362679056,1.4835334205548534,56500.0,39800.0,103800.0,56500.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507922,1723019,2005,515,0,Colt,Incys26-515,Supido,70000.0,0.5187082320525132,0.29835338984611726,0.8847315654177945,36300.0,20900.0,61900.0,36300.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507923,1723020,2005,516,0,Filly,Incys26-516,Tagaloa,70000.0,0.8222774290345175,0.5917328956972535,1.309389182404296,57600.0,41400.0,91700.0,57600.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507924,1723021,2005,517,0,Colt,Incys26-517,Harry Angel,70000.0,0.9840587082370541,0.6844387456721209,1.8577812385670656,68900.0,47900.0,130000.0,68900.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507925,1723022,2005,518,0,Colt,Incys26-518,Hitotsu,70000.0,0.9448371243116301,0.5611503046118128,2.413725314623288,66100.0,39300.0,169000.0,66100.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507926,1723023,2005,519,0,Colt,Incys26-519,Zousain,70000.0,0.7910285142988331,0.6714405032308767,1.435960422701112,55400.0,47000.0,100500.0,55400.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507927,1723368,2005,520,0,Filly,Incys26-520,Bivouac,70000.0,0.991012672794606,0.6123386050900281,1.7811924088740767,69400.0,42900.0,124700.0,69400.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507928,1723024,2005,521,0,Colt,Incys26-521,Harry Angel,70000.0,0.9840587082370541,0.6844387456721209,1.8577812385670656,68900.0,47900.0,130000.0,68900.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507929,1723025,2005,522,0,Filly,Incys26-522,Tiger Of Malay,70000.0,0.6792291747757613,0.4202408999771042,1.2666606055418927,47500.0,29400.0,88700.0,47500.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507930,1723369,2005,523,0,Filly,Incys26-523,Home Affairs,70000.0,2.3586284588155526,1.5714703546601507,3.526584823965357,165100.0,110000.0,246900.0,165100.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507931,1723026,2005,524,0,Filly,Incys26-524,Hanseatic,70000.0,0.7059716650499924,0.28898570149996544,1.5462206751353458,49400.0,20200.0,108200.0,49400.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507932,1723027,2005,525,0,Colt,Incys26-525,Toronado,70000.0,1.206035635155573,0.6855332894312929,2.040208570978036,84400.0,48000.0,142800.0,84400.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507933,1752654,2005,526,0,Colt,INAUW25-197,Acrobat,70000.0,0.6693527247311134,0.44917531675136696,0.9639294529332301,46900.0,31400.0,67500.0,46900.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507934,1723028,2005,527,0,Colt,Incys26-527,The Autumn Sun,70000.0,1.2890502750070487,0.9234710620246408,2.0391158045641022,90200.0,64600.0,142700.0,90200.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507935,1723029,2005,528,0,Colt,Incys26-528,Rubick,70000.0,0.3811869956045937,0.2197227661964954,1.1549426676881758,26700.0,15400.0,80800.0,26700.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507936,1723371,2005,529,0,Colt,Incys26-529,Star Turn,70000.0,0.630597651171528,0.4407650297954273,1.6659269822370717,44100.0,30900.0,116600.0,44100.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507937,1723030,2005,530,0,Colt,Incys26-530,Portland Sky,70000.0,0.5638175727940742,0.28335310638146327,1.091911156212104,39500.0,19800.0,76400.0,39500.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507938,1723031,2005,531,0,Colt,Incys26-531,Lucky Vega,70000.0,1.3797369633039103,0.9552836234213753,1.9593250227290862,96600.0,66900.0,137200.0,96600.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507939,1723372,2005,532,0,Filly,Incys26-532,Exceedance,70000.0,1.1994677764750996,0.5767349640505122,1.9227277640244567,84000.0,40400.0,134600.0,84000.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507940,1723032,2005,533,0,Colt,Incys26-533,Churchill,70000.0,0.5647278232639988,0.3811211411109581,1.1957782460577484,39500.0,26700.0,83700.0,39500.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507941,1752158,2005,534,0,Colt,MMGCNW25-253,Portland Sky,70000.0,1.0161695872004746,0.3766660637645223,1.6638373016234083,71100.0,26400.0,116500.0,71100.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507942,1752160,2005,535,0,Colt,MMGCNW25-255,Xtravagant,70000.0,0.47066372020767494,0.3344204923839702,1.0641272176503698,32900.0,23400.0,74500.0,32900.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507943,1723035,2005,536,0,Filly,Incys26-536,Written By,70000.0,0.9161829510386221,0.6007610003731962,1.5699617368667464,64100.0,42100.0,109900.0,64100.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
